VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,Time Duration
1,1/8/2015 21:01,1/8/2015 21:08,1,1.3,-73.97051239,40.7649498,1,N,-73.95214844,40.76651001,credit card,6.5,0.5,0.5,1.56,0,0.3,9.36,0:07
1,1/8/2015 21:01,1/8/2015 21:14,1,2.4,-73.98428345,40.72940826,1,N,-74.01126099,40.70326614,credit card,11,0.5,0.5,1.5,0,0.3,13.8,0:13
1,1/8/2015 21:01,1/8/2015 21:08,1,1.3,-74.00634766,40.7335968,1,N,-73.98389435,40.72706985,credit card,6.5,0.5,0.5,1,0,0.3,8.8,0:07
1,1/8/2015 21:01,1/8/2015 21:09,1,1.9,-73.9781189,40.76333618,1,N,-73.95573425,40.7763176,cash,8.5,0.5,0.5,0,0,0.3,9.8,0:08
1,1/8/2015 21:01,1/8/2015 21:20,1,4.9,-74.0062561,40.73395157,1,N,-73.96893311,40.79125977,credit card,17.5,0.5,0.5,3.75,0,0.3,22.55,0:19
1,1/8/2015 21:01,1/8/2015 21:14,1,2.5,0,0,1,N,0,0,cash,11,0.5,0.5,0,0,0.3,12.3,0:13
1,1/8/2015 21:01,1/8/2015 21:17,1,3.9,-73.96361542,40.7620163,1,N,-73.91598511,40.76430893,credit card,15.5,0.5,0.5,2,0,0.3,18.8,0:16
1,1/8/2015 21:01,1/8/2015 21:35,1,6.1,-73.98152924,40.75942612,1,N,-73.98406982,40.68886948,credit card,26,0.5,0.5,6.75,0,0.3,34.05,0:34
1,1/8/2015 21:01,1/8/2015 21:17,1,3.5,-74.01167297,40.70375824,1,N,-73.99734497,40.74699783,credit card,13.5,0.5,0.5,2.95,0,0.3,17.75,0:16
1,1/8/2015 21:01,1/8/2015 21:14,2,1.3,-73.97991943,40.76569366,1,N,-73.99468994,40.75208282,cash,10,0.5,0.5,0,0,0.3,11.3,0:13
1,1/8/2015 21:01,1/8/2015 21:09,1,1.4,-74.0030899,40.72212982,1,N,-74.00314331,40.73815155,credit card,7,0.5,0.5,2.45,0,0.3,10.75,0:08
1,1/8/2015 21:01,1/8/2015 21:08,1,1.5,-73.98457336,40.76239014,1,N,-73.97568512,40.77695084,credit card,7.5,0.5,0.5,1.76,0,0.3,10.56,0:07
1,1/8/2015 21:01,1/8/2015 21:07,1,1.2,-73.97775269,40.74244308,1,N,-73.98938751,40.72722626,credit card,6.5,0.5,0.5,0.78,0,0.3,8.58,0:06
1,1/8/2015 21:01,1/8/2015 21:04,1,0.3,-73.95433044,40.76408005,1,Y,-73.9539032,40.76796722,credit card,4,0.5,0.5,1,0,0.3,6.3,0:03
1,1/8/2015 21:01,1/8/2015 21:12,1,2.6,-73.98732758,40.76586914,1,N,-74.0013504,40.73433304,credit card,10.5,0.5,0.5,1.5,0,0.3,13.3,0:11
2,1/17/2015 12:25,1/17/2015 12:51,1,11.5,-73.87060547,40.77355194,1,N,-74.0040741,40.72100449,credit card,33.5,0,0.5,8.58,0,0.3,42.88,0:26
2,1/17/2015 13:58,1/17/2015 14:28,5,8.13,-73.99465179,40.75046921,1,N,-73.98503113,40.69223022,cash,27.5,0,0.5,0,0,0.3,28.3,0:30
2,1/17/2015 13:58,1/17/2015 14:10,1,2.11,-73.95587921,40.77203751,1,N,-73.96446228,40.79253387,credit card,10.5,0,0.5,2.62,0,0.3,13.92,0:12
2,1/17/2015 13:58,1/17/2015 14:04,3,1.19,-73.97602081,40.74453735,1,N,-73.98805237,40.73216629,credit card,6,0,0.5,1,0,0.3,7.8,0:06
2,1/17/2015 13:58,1/17/2015 14:04,1,0.86,-73.95056152,40.77930832,1,N,-73.94737244,40.77141953,credit card,6,0,0.5,1,0,0.3,7.8,0:06
2,1/17/2015 13:58,1/17/2015 14:12,1,2.35,-73.95755768,40.78252792,1,N,-73.98256683,40.77158356,credit card,11.5,0,0.5,2.3,0,0.3,14.6,0:14
2,1/17/2015 13:58,1/17/2015 14:22,6,3.21,-73.99414825,40.75115585,1,N,-74.00479889,40.71861649,cash,17,0,0.5,0,0,0.3,17.8,0:24
2,1/17/2015 13:58,1/17/2015 14:01,1,0.53,-73.95575714,40.77933502,1,N,-73.95169067,40.77442169,cash,4,0,0.5,0,0,0.3,4.8,0:03
2,1/17/2015 13:58,1/17/2015 14:04,1,1.17,-73.97672272,40.75920105,1,N,-73.98203278,40.76797867,cash,6.5,0,0.5,0,0,0.3,7.3,0:06
2,1/17/2015 13:58,1/17/2015 14:01,1,0.43,-73.94895172,40.77348328,1,N,-73.95090485,40.77748871,credit card,4,0,0.5,0.8,0,0.3,5.6,0:03
2,1/17/2015 13:58,1/17/2015 14:05,6,1.99,-74.00611877,40.7060585,1,N,-73.99437714,40.70296097,cash,8,0,0.5,0,0,0.3,8.8,0:07
2,1/17/2015 13:58,1/17/2015 14:09,1,2.37,-73.9901886,40.73703384,1,N,-73.99420929,40.76119995,credit card,10,0,0.5,2,0,0.3,12.8,0:11
2,1/17/2015 13:58,1/17/2015 14:24,1,5.8,-73.94837189,40.78266907,1,N,-74.0038681,40.74026871,cash,22,0,0.5,0,0,0.3,22.8,0:26
2,1/17/2015 13:58,1/17/2015 14:19,1,4.7,-74.01429749,40.71129227,1,N,-73.98401642,40.75944138,cash,18,0,0.5,0,0,0.3,18.8,0:21
2,1/17/2015 13:58,1/17/2015 14:09,1,1.64,-73.95285797,40.78593826,1,N,-73.93908691,40.80484009,credit card,9,0,0.5,1.8,0,0.3,11.6,0:11
2,1/17/2015 13:58,1/17/2015 14:09,1,1.68,-73.983284,40.76047516,1,N,-73.97302246,40.78020859,cash,9,0,0.5,0,0,0.3,9.8,0:11
2,1/17/2015 13:58,1/17/2015 14:07,1,1.63,-73.94002533,40.82549667,1,N,-73.95493317,40.80509186,credit card,8,0,0.5,1.6,0,0.3,10.4,0:09
2,1/17/2015 13:58,1/17/2015 14:02,6,0.82,-73.97044373,40.75325012,1,N,-73.97143555,40.76086044,credit card,5,0,0.5,1,0,0.3,6.8,0:04
2,1/17/2015 13:58,1/17/2015 14:09,5,2.1,-73.98561096,40.75783157,1,N,-74.0032959,40.73165512,cash,9.5,0,0.5,0,0,0.3,10.3,0:11
2,1/17/2015 13:58,1/17/2015 14:08,1,1.73,-73.97911072,40.75477219,1,N,-73.99529266,40.74144745,cash,8,0,0.5,0,0,0.3,8.8,0:10
2,1/17/2015 13:58,1/17/2015 14:13,1,5.46,-73.95314789,40.77873611,1,N,-73.98321533,40.72237015,cash,18,0,0.5,0,0,0.3,18.8,0:15
2,1/17/2015 13:58,1/17/2015 14:47,2,17.69,-73.9940567,40.75624847,2,N,-73.79011536,40.64686584,cash,52,0,0.5,0,5.33,0.3,58.13,0:49
2,1/17/2015 13:58,1/17/2015 14:10,2,3.06,-73.97029877,40.75675583,1,N,-73.95840454,40.74445724,credit card,11.5,0,0.5,2,0,0.3,14.3,0:12
2,1/17/2015 12:25,1/17/2015 12:46,2,8.08,-73.954422,40.76408005,1,N,-73.9777298,40.68511963,cash,25.5,0,0.5,0,0,0.3,26.3,0:21
2,1/17/2015 12:25,1/17/2015 12:38,6,2.68,-73.96808624,40.78698349,1,N,-73.97943878,40.7552681,credit card,12,0,0.5,1.5,0,0.3,14.3,0:13
2,1/17/2015 12:25,1/17/2015 12:36,2,1.59,-73.99147034,40.74948883,1,N,-73.9787674,40.74771118,cash,8.5,0,0.5,0,0,0.3,9.3,0:11
2,1/17/2015 12:25,1/17/2015 12:39,1,1.4,-74.00144196,40.74125671,1,N,-73.9828186,40.73782349,credit card,10,0,0.5,1,0,0.3,11.8,0:14
2,1/17/2015 12:25,1/17/2015 12:42,1,2.79,-73.98530579,40.75950241,1,N,-73.9621582,40.77911758,cash,13.5,0,0.5,0,0,0.3,14.3,0:17
2,1/17/2015 12:25,1/17/2015 12:36,1,2.15,-73.98516083,40.75352859,1,N,-73.96592712,40.7740097,credit card,10,0,0.5,2.5,0,0.3,13.3,0:11
2,1/17/2015 12:25,1/17/2015 12:36,5,6.39,-73.77668762,40.64533615,1,N,-73.73825836,40.68272781,cash,19,0,0.5,0,0,0.3,19.8,0:11
2,1/17/2015 12:25,1/17/2015 12:32,1,1.24,-73.9908371,40.74200821,1,N,-74.00061035,40.72880173,credit card,6.5,0,0.5,1.3,0,0.3,8.6,0:07
2,1/17/2015 12:25,1/17/2015 12:39,1,0.85,-73.98246765,40.73581314,1,N,-73.99069214,40.74014282,credit card,10,0,0.5,1,0,0.3,11.8,0:14
2,1/17/2015 12:25,1/17/2015 12:37,1,2.73,-73.96426392,40.75869751,1,N,-73.95679474,40.74471283,credit card,12,0,0.5,0,0,0.3,12.8,0:12
2,1/17/2015 12:25,1/17/2015 12:31,2,1.33,-73.97800446,40.75683212,1,N,-73.98155212,40.74229813,cash,6.5,0,0.5,0,0,0.3,7.3,0:06
2,1/17/2015 12:25,1/17/2015 12:46,5,3.83,-74.00402069,40.70755768,1,N,-74.00914001,40.74681473,credit card,17,0,0.5,2,0,0.3,19.8,0:21
2,1/17/2015 12:25,1/17/2015 12:42,1,3.4,-73.93955994,40.79349518,1,N,-73.9737854,40.76443863,credit card,14.5,0,0.5,3.62,0,0.3,18.92,0:17
2,1/17/2015 12:25,1/17/2015 12:34,1,1.53,-73.98506165,40.76351929,1,N,-73.98499298,40.74695969,credit card,8,0,0.5,1.6,0,0.3,10.4,0:09
2,1/17/2015 12:25,1/17/2015 12:32,1,0.9,-74.010849,40.70943069,1,N,-74.00843811,40.71976852,cash,6.5,0,0.5,0,0,0.3,7.3,0:07
2,1/17/2015 12:25,1/17/2015 12:28,1,0.63,-73.99449158,40.72608185,1,N,-73.99082947,40.73394012,cash,4,0,0.5,0,0,0.3,4.8,0:03
2,1/17/2015 12:25,1/17/2015 12:36,1,1.09,-73.99973297,40.72851563,1,N,-73.99246979,40.71778488,credit card,8.5,0,0.5,2.12,0,0.3,11.42,0:11
2,1/17/2015 12:25,1/17/2015 12:42,1,3.09,-73.99175262,40.75059891,1,N,-73.96130371,40.76700974,cash,14,0,0.5,0,0,0.3,14.8,0:17
2,1/17/2015 12:25,1/17/2015 12:32,1,1.12,-73.95511627,40.77320099,1,N,-73.95469666,40.78497314,credit card,7,0,0.5,1.4,0,0.3,9.2,0:07
2,1/17/2015 12:25,1/17/2015 12:50,1,10.2,-73.87094879,40.77378845,1,N,-73.97820282,40.77541733,credit card,30.5,0,0.5,7.33,5.33,0.3,43.96,0:25
2,1/17/2015 12:25,1/17/2015 12:38,3,3.48,-73.9733963,40.75599289,1,N,-73.97350311,40.79126358,cash,12.5,0,0.5,0,0,0.3,13.3,0:13
2,1/24/2015 0:22,1/24/2015 0:27,2,0.88,-73.97361755,40.76409149,1,N,-73.97691345,40.75681686,credit card,5.5,0.5,0.5,1.36,0,0.3,8.16,0:05
2,1/24/2015 0:22,1/24/2015 0:25,2,0.72,-74.00799561,40.72307205,1,N,-74.00648499,40.73264313,cash,4.5,0.5,0.5,0,0,0.3,5.8,0:03
2,1/24/2015 0:22,1/24/2015 0:45,1,4.57,-74.01027679,40.71895599,1,N,-73.96635437,40.7616806,cash,17.5,0.5,0.5,0,0,0.3,18.8,0:23
2,1/24/2015 0:22,1/24/2015 0:45,5,5.38,-73.97349548,40.7598877,1,N,-73.95710754,40.7165451,credit card,18.5,0.5,0.5,5.03,5.33,0.3,30.16,0:23
2,1/24/2015 0:22,1/24/2015 0:32,1,1.63,-73.95376587,40.70693207,1,N,-73.95740509,40.72224808,credit card,8.5,0.5,0.5,1.96,0,0.3,11.76,0:10
2,1/24/2015 0:22,1/24/2015 0:35,3,3.92,-73.96581268,40.76205826,1,N,-73.96498108,40.80427933,cash,13.5,0.5,0.5,0,0,0.3,14.8,0:13
2,1/24/2015 0:22,1/24/2015 0:28,1,0.94,-73.96576691,40.75796127,1,N,-73.97820282,40.76462173,cash,5.5,0.5,0.5,0,0,0.3,6.8,0:06
2,1/24/2015 0:22,1/24/2015 0:35,1,1.24,-73.98686981,40.73389053,1,N,-73.98355865,40.72129822,credit card,9.5,0.5,0.5,2.16,0,0.3,12.96,0:13
2,1/24/2015 0:22,1/24/2015 0:53,5,2.56,-73.98674011,40.7367363,1,N,-73.98622894,40.72226334,credit card,19.5,0.5,0.5,4.16,0,0.3,24.96,0:31
2,1/24/2015 0:22,1/24/2015 0:45,5,4.02,-73.95224762,40.77713013,1,N,-73.90776825,40.81130981,cash,18.5,0.5,0.5,0,0,0.3,19.8,0:23
2,1/24/2015 0:22,1/24/2015 0:33,1,1.24,-73.9786911,40.74116898,1,N,-73.99025726,40.72578812,credit card,8.5,0.5,0.5,1.96,0,0.3,11.76,0:11
2,1/28/2015 19:36,1/28/2015 19:46,1,1.84,-73.9804306,40.76542282,1,N,-73.98309326,40.74540329,credit card,9,0.5,0.5,2.06,0,0.3,12.36,0:10
2,1/28/2015 19:36,1/28/2015 19:50,1,3.43,-74.00928497,40.71081161,1,N,-73.9846344,40.72443771,credit card,13.5,1,0.5,3.06,0,0.3,18.36,0:14
2,1/28/2015 19:36,1/28/2015 19:46,1,1.57,-74.00171661,40.75041199,1,N,-74.00178528,40.73535919,credit card,8.5,1,0.5,2.06,0,0.3,12.36,0:10
2,1/28/2015 19:36,1/28/2015 19:47,1,1.28,-73.98738861,40.73262787,1,N,-74.00578308,40.73321915,credit card,8.5,1,0.5,2.06,0,0.3,12.36,0:11
2,1/28/2015 19:36,1/28/2015 20:13,3,6.6,-73.96727753,40.79333115,1,N,-73.90592957,40.74237061,cash,27,1,0.5,0,0,0.3,28.8,0:37
2,1/28/2015 19:36,1/28/2015 19:40,5,1.19,-74.00406647,40.70706177,1,N,-73.98473358,40.71028137,cash,6,1,0.5,0,0,0.3,7.8,0:04
2,1/28/2015 19:36,1/28/2015 19:43,3,0.99,-73.96941376,40.7634964,1,N,-73.9786911,40.7508316,cash,6.5,1,0.5,0,0,0.3,8.3,0:07
2,1/28/2015 19:36,1/28/2015 19:46,1,1.88,-73.98913574,40.75792313,1,N,-73.98889923,40.77792358,cash,9,1,0.5,0,0,0.3,10.8,0:10
2,1/28/2015 19:36,1/28/2015 19:49,4,2.98,-73.94567108,40.77450943,1,N,-73.97975159,40.75844955,credit card,12,1,0.5,2.76,0,0.3,16.56,0:13
2,1/28/2015 19:36,1/28/2015 19:42,5,1.61,-73.98001099,40.78097153,1,N,-73.96983337,40.80010223,credit card,7,1,0.5,1.6,0,0.3,10.4,0:06
2,1/28/2015 19:36,1/28/2015 19:45,5,1.38,-73.98026276,40.75576019,1,N,-73.96559143,40.76509476,credit card,8,1,0.5,1,0,0.3,10.8,0:09
2,1/28/2015 19:36,1/28/2015 19:43,1,1.36,-73.96881104,40.76437759,1,N,-73.98019409,40.77502823,cash,7,1,0.5,0,0,0.3,8.8,0:07
2,1/28/2015 19:36,1/28/2015 19:40,2,1.15,-73.96839905,40.79114532,1,N,-73.98077393,40.78079605,cash,5.5,1,0.5,0,0,0.3,7.3,0:04
2,1/24/2015 20:31,1/24/2015 20:41,1,1.31,-74.00241852,40.73983002,1,N,-73.98465729,40.74198914,credit card,8,0.5,0.5,2.32,0,0.3,11.62,0:10
2,1/24/2015 20:31,1/24/2015 20:44,1,1.27,-74.00336456,40.74355698,1,N,-73.99094391,40.75582886,cash,9.5,0.5,0.5,0,0,0.3,10.8,0:13
2,1/24/2015 20:31,1/24/2015 20:34,6,0.64,-73.96009827,40.76208115,1,N,-73.9653244,40.7626915,credit card,4,0.5,0.5,1.35,0,0.3,6.65,0:03
2,1/24/2015 20:31,1/24/2015 20:40,1,0.93,-74.00336456,40.73425674,1,N,-73.98802948,40.73193359,credit card,7,0.5,0.5,1.5,0,0.3,9.8,0:09
2,1/4/2015 19:34,1/4/2015 19:47,3,1.91,-73.98177338,40.7684021,1,N,-73.9807663,40.78935623,cash,10,0,0.5,0,0,0.3,10.8,0:13
2,1/4/2015 19:34,1/4/2015 19:43,1,1.97,-73.98059082,40.78487778,1,N,-73.99019623,40.76173401,credit card,9,0,0.5,1.8,0,0.3,11.6,0:09
2,1/4/2015 19:34,1/4/2015 19:41,1,1.08,-73.97462463,40.75251389,1,N,-73.96614075,40.76124573,cash,6,0,0.5,0,0,0.3,6.8,0:07
2,1/4/2015 19:34,1/4/2015 19:42,1,1.25,-73.98573303,40.75563049,1,N,-73.97184753,40.75592041,credit card,7,0,0.5,1.4,0,0.3,9.2,0:08
2,1/4/2015 19:34,1/4/2015 19:43,4,1.87,-73.95663452,40.77788925,1,N,-73.96820068,40.75511551,credit card,8.5,0,0.5,1.7,0,0.3,11,0:09
2,1/4/2015 19:34,1/4/2015 19:48,1,3.38,-73.98579407,40.74092865,1,N,-73.97639465,40.77899551,cash,13,0,0.5,0,0,0.3,13.8,0:14
1,1/4/2015 19:34,1/4/2015 19:50,1,5.1,-73.99043274,40.71871567,1,N,-73.96696472,40.76668549,credit card,16.5,1,0.5,3.65,0,0,21.95,0:16
1,1/4/2015 19:34,1/4/2015 19:55,1,7.5,-73.99491882,40.74470901,1,N,-73.94284058,40.81123352,credit card,24,0,0.5,4.5,0,0,29.3,0:21
1,1/4/2015 19:34,1/4/2015 19:41,1,1,-73.97569275,40.75971603,1,N,-73.99141693,40.75989151,credit card,6.5,0,0.5,1,0,0,8.3,0:07
2,1/21/2015 14:45,1/21/2015 14:54,5,0.95,-74.00808716,40.73942184,1,N,-74.00508881,40.72906494,credit card,7,0,0.5,1,0,0.3,8.8,0:09
2,1/21/2015 14:45,1/21/2015 15:05,1,2.14,-74.00856781,40.73398972,1,N,-73.98401642,40.73622894,cash,13,0,0.5,0,0,0.3,13.8,0:20
2,1/21/2015 14:45,1/21/2015 14:58,1,2.04,-73.9550705,40.78901291,1,N,-73.9734726,40.76372147,cash,10.5,0,0.5,0,0,0.3,11.3,0:13
2,1/21/2015 14:45,1/21/2015 15:00,1,3.05,-73.93703461,40.7966423,1,N,-73.95326996,40.7665329,credit card,11.5,0,0.5,2.46,0,0.3,14.76,0:15
2,1/21/2015 14:45,1/21/2015 15:13,1,7.9,-73.98799133,40.75479889,1,N,-74.01061249,40.67861938,credit card,26,0,0.5,7,5.33,0.3,39.13,0:28
2,1/21/2015 14:45,1/21/2015 14:54,1,1.24,-73.97784424,40.76368332,1,N,-73.98932648,40.77449799,credit card,8,0,0.5,1.76,0,0.3,10.56,0:09
2,1/21/2015 14:45,1/21/2015 14:49,6,0.78,-73.9611969,40.769207,1,N,-73.95178223,40.77365112,credit card,5,0,0.5,1.16,0,0.3,6.96,0:04
2,1/21/2015 14:45,1/21/2015 14:50,2,0.6,-73.97681427,40.75904846,1,N,-73.97978973,40.75252914,credit card,5,0,0.5,1.16,0,0.3,6.96,0:05
2,1/21/2015 14:45,1/21/2015 14:52,1,1.4,-73.97411346,40.78306198,1,N,-73.96867371,40.76965332,credit card,7,0,0.5,1.56,0,0.3,9.36,0:07
2,1/21/2015 14:45,1/21/2015 15:46,2,11.39,-73.98091888,40.74513626,1,N,-73.99808502,40.64232254,cash,44,0,0.5,0,0,0.3,44.8,1:01
2,1/21/2015 14:45,1/21/2015 14:59,6,2.55,-73.95691681,40.78422546,1,N,-73.98596191,40.77218628,credit card,12,0,0.5,2.4,0,0.3,15.2,0:14
2,1/21/2015 14:45,1/21/2015 15:02,2,3.23,-73.95593262,40.76396179,1,N,-73.98873901,40.73688126,credit card,15,0,0.5,3.16,0,0.3,18.96,0:17
2,1/21/2015 14:45,1/21/2015 15:22,1,5.87,-73.9680481,40.77095413,1,N,-74.0112915,40.71630859,cash,25.5,0,0.5,0,0,0.3,26.3,0:37
2,1/21/2015 14:45,1/21/2015 14:57,2,2.31,-73.9725647,40.74951172,1,N,-73.98388672,40.72570419,credit card,10.5,0,0.5,2.1,0,0.3,13.4,0:12
2,1/21/2015 14:45,1/21/2015 14:49,1,0.76,-73.974617,40.76327515,1,N,-73.98097992,40.7537384,credit card,5,0,0.5,1.16,0,0.3,6.96,0:04
2,1/21/2015 14:45,1/21/2015 15:07,1,1.8,-73.99398804,40.7514534,1,N,-73.97312164,40.76173401,cash,14,0,0.5,0,0,0.3,14.8,0:22
2,1/21/2015 14:45,1/21/2015 14:58,1,2.13,-73.98100281,40.7596283,1,N,-73.95440674,40.76699066,cash,10.5,0,0.5,0,0,0.3,11.3,0:13
2,1/21/2015 14:45,1/21/2015 14:52,1,1.17,-73.98105621,40.74450302,1,N,-73.99235535,40.73306656,credit card,6.5,0,0.5,1.46,0,0.3,8.76,0:07
2,1/21/2015 14:45,1/21/2015 14:58,2,1.01,-73.99230194,40.75391006,1,N,-73.98103333,40.75999069,credit card,9,0,0.5,2.94,0,0.3,12.74,0:13
2,1/21/2015 14:45,1/21/2015 14:59,1,1.76,-73.98563385,40.73535156,1,N,-73.99671173,40.748703,cash,10.5,0,0.5,0,0,0.3,11.3,0:14
2,1/21/2015 14:45,1/21/2015 14:51,2,0.9,-73.9829483,40.73083878,1,N,-73.99720764,40.7365303,cash,6,0,0.5,0,0,0.3,6.8,0:06
2,1/29/2015 8:44,1/29/2015 9:05,5,1.32,-73.97024536,40.75667191,1,N,-73.98486328,40.74636841,credit card,13.5,0,0.5,2.86,0,0.3,17.16,0:21
2,1/29/2015 8:44,1/29/2015 9:00,1,2.77,-73.96598816,40.773983,1,N,-73.97837067,40.75114822,credit card,12.5,0,0.5,2.66,0,0.3,15.96,0:16
2,1/29/2015 8:44,1/29/2015 8:51,2,0.85,-73.9671936,40.76077652,1,N,-73.96439362,40.77016449,credit card,6.5,0,0.5,1.3,0,0.3,8.6,0:07
2,1/29/2015 8:44,1/29/2015 8:58,1,1.6,-73.99243164,40.75827408,1,N,-73.9906311,40.74196625,credit card,10,0,0.5,2.7,0,0.3,13.5,0:14
2,1/29/2015 8:44,1/29/2015 9:17,5,2.48,-73.95566559,40.76830673,1,N,-73.97848511,40.75827408,credit card,20,0,0.5,2,0,0.3,22.8,0:33
2,1/29/2015 8:44,1/29/2015 9:05,1,2.05,-73.96791077,40.80252838,1,N,-73.96302032,40.78171539,credit card,14.5,0,0.5,3.06,0,0.3,18.36,0:21
2,1/29/2015 8:44,1/29/2015 9:08,3,3.54,-73.9571991,40.7802887,1,N,-73.99521637,40.75485992,credit card,17,0,0.5,3.56,0,0.3,21.36,0:24
2,1/29/2015 8:44,1/29/2015 8:53,1,0.68,-73.97801971,40.75548172,1,N,-73.96965027,40.76599121,cash,7,0,0.5,0,0,0.3,7.8,0:09
2,1/29/2015 8:44,1/29/2015 8:52,6,0.97,-73.94915009,40.79718018,1,N,-73.95980835,40.80541992,credit card,7,0,0.5,1.56,0,0.3,9.36,0:08
2,1/29/2015 8:44,1/29/2015 8:54,1,1.28,-74.01389313,40.71688461,1,N,-74.01225281,40.70271683,credit card,8,0,0.5,1,0,0.3,9.8,0:10
2,1/29/2015 8:44,1/29/2015 8:49,1,0.65,-73.99887848,40.73459625,1,N,-73.98796844,40.73031235,credit card,5.5,0,0.5,1.26,0,0.3,7.56,0:05
2,1/29/2015 8:44,1/29/2015 9:03,2,1.81,-73.97624207,40.7757988,1,N,-73.96958923,40.75688171,cash,12.5,0,0.5,0,0,0.3,13.3,0:19
2,1/29/2015 8:44,1/29/2015 8:56,5,0.92,-73.97660065,40.75051498,1,N,-73.97219849,40.75928879,credit card,8.5,0,0.5,1.7,0,0.3,11,0:12
2,1/29/2015 8:44,1/29/2015 9:06,1,1.63,-73.98178101,40.77277374,1,N,-73.96281433,40.75999832,credit card,14,0,0.5,1,0,0.3,15.8,0:22
2,1/29/2015 8:44,1/29/2015 8:57,1,1.03,-73.99594116,40.74374008,1,N,-73.98568726,40.75312042,credit card,9,0,0.5,2.45,0,0.3,12.25,0:13
2,1/29/2015 8:44,1/29/2015 8:52,4,1,-73.99807739,40.76115799,1,N,-73.99284363,40.75199127,credit card,7,0,0.5,1.56,0,0.3,9.36,0:08
2,1/29/2015 8:44,1/29/2015 8:55,1,1.25,-73.98786926,40.77506256,1,N,-73.97128296,40.76667786,credit card,8.5,0,0.5,2,0,0.3,11.3,0:11
2,1/29/2015 8:44,1/29/2015 9:12,6,1.94,-73.98409271,40.74081039,1,N,-73.97886658,40.76226044,credit card,17,0,0.5,3.56,0,0.3,21.36,0:28
2,1/29/2015 8:44,1/29/2015 8:47,1,0.42,-74.01512909,40.71617889,1,N,-74.00940704,40.71546936,credit card,4,0,0.5,0.5,0,0.3,5.3,0:03
2,1/29/2015 8:44,1/29/2015 8:57,3,1.27,-73.99003601,40.77189255,1,N,-73.98630524,40.75960159,credit card,10,0,0.5,2.16,0,0.3,12.96,0:13
2,1/29/2015 8:44,1/29/2015 9:13,2,6.88,-73.98497009,40.69796371,1,N,-73.97795868,40.75256348,cash,25.5,0,0.5,0,0,0.3,26.3,0:29
1,1/4/2015 19:47,1/4/2015 19:56,2,1,-74.00409698,40.72172546,1,N,-73.9917984,40.71513367,cash,7,0,0.5,0,0,0,7.8,0:09
1,1/4/2015 19:47,1/4/2015 20:04,1,4.1,-73.98655701,40.77163315,1,N,-73.99350739,40.72970963,cash,15,0,0.5,0,0,0,15.8,0:17
2,1/4/2015 19:47,1/4/2015 20:25,1,7.45,-73.94003296,40.70405579,1,N,-73.94584656,40.62941742,cash,29.5,0,0.5,0,0,0.3,30.3,0:38
2,1/4/2015 19:47,1/4/2015 19:54,2,1.22,-73.9937973,40.75000763,1,N,-73.98799133,40.76402283,credit card,6.5,0,0.5,1.62,0,0.3,8.92,0:07
2,1/4/2015 19:47,1/4/2015 19:56,1,1.54,-73.98742676,40.72889328,1,N,-73.97958374,40.7148056,credit card,8,0,0.5,1.6,0,0.3,10.4,0:09
2,1/4/2015 19:47,1/4/2015 20:03,1,2.81,-73.99149323,40.74990082,1,N,-73.99687958,40.72011185,cash,12.5,0,0.5,0,0,0.3,13.3,0:16
2,1/4/2015 19:47,1/4/2015 19:57,5,1.72,-73.97801208,40.76288605,1,N,-73.96200562,40.77685547,credit card,9,0,0.5,1.8,0,0.3,11.6,0:10
2,1/4/2015 19:47,1/4/2015 19:59,5,2.07,-73.95427704,40.77035522,1,N,-73.98243713,40.77385712,credit card,10.5,0,0.5,2.1,0,0.3,13.4,0:12
2,1/4/2015 19:47,1/4/2015 20:06,6,8.23,-73.99128723,40.72738266,1,N,-73.86680603,40.73288345,credit card,24.5,0,0.5,7.46,5.33,0.3,38.09,0:19
1,1/4/2015 19:47,1/4/2015 19:54,1,1.3,-73.97376251,40.76300812,1,N,-73.98908234,40.75470352,cash,6.5,0,0.5,0,0,0,7.3,0:07
1,1/4/2015 19:47,1/4/2015 20:35,4,12.5,-73.98972321,40.75653076,1,N,-73.9263916,40.66414642,cash,42.5,0,0.5,0,0,0,43.3,0:48
1,1/4/2015 19:47,1/4/2015 20:03,2,3.8,-73.99041748,40.72900391,1,N,-73.98239136,40.67818451,cash,15,0,0.5,0,0,0,15.8,0:16
2,1/4/2015 19:47,1/4/2015 20:12,2,9.65,-73.979599,40.78972244,1,N,-73.87042999,40.77366638,credit card,29,0,0.5,6.87,5.33,0.3,42,0:25
2,1/4/2015 19:47,1/4/2015 19:57,5,1.59,-73.97460175,40.76166916,1,N,-73.99176025,40.76300812,credit card,8,0,0.5,4.4,0,0.3,13.2,0:10
2,1/4/2015 19:47,1/4/2015 20:17,5,9.29,-73.87089539,40.77364349,1,N,-73.99804688,40.75662231,credit card,30,0,0.5,7.07,5.33,0.3,43.2,0:30
1,1/4/2015 19:47,1/4/2015 20:03,1,3.6,-74.00162506,40.72619247,1,N,-73.96463776,40.7559967,credit card,14,0,0.5,2.96,0,0,17.76,0:16
